Block_No,Date,Rep,Year,Point,Blockyrreppt,Blockdaterepobs,ObsNo,Hr,Min,FMLast,Species,Period,No_gt_1,Behav,Dist,Identity,Total_10,Exact_distance,MODIFIED,Access BlockYrRepPtID,Access Observer Code,Comments,New species codes
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,DEJU,3,1,S,100,,1,,9/1/2016,,,,DEJU
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,SWTH,3,1,S,150,,1,400,9/1/2016,,,,SWTH
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,AMRO,3,1,S,150,,1,350,9/1/2016,,,,AMRO
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,OSFL,8,1,S,150,,1,400,9/1/2016,,,,OSFL
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,SWTH,8,1,S,150,,1,,9/1/2016,,,,SWTH
30903,6/16/2016,,2016,12,30903-2016--12,30903-160616--156,156,9,0,BWRobinson,CORE,10,1,FO,100,,1,,9/1/2016,,,,CORE
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,OSFL,3,1,S,150,,1,,9/1/2016,,,,OSFL
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,ATTW,3,1,D,80,,1,,9/1/2016,,,,ATTW
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,LISP,3,1,S,150,,1,250,9/1/2016,,,,LISP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,YRWA,3,1,S,150,,1,200,9/1/2016,,,,YRWA
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,FOSP,3,1,S,150,,1,250,9/1/2016,,,,FOSP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,ALFL,3,1,S,150,,1,200,9/1/2016,,,,ALFL
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,VATH,3,1,S,150,,1,350,9/1/2016,,,,VATH
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,LISP,3,1,S,150,,1,,9/1/2016,,,,LISP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,WISN,3,1,F,20,,1,,9/1/2016,,,,WISN
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,LISP,3,1,S,80,,1,,9/1/2016,,,,LISP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,OCWA,3,1,S,60,,1,,9/1/2016,,,,OCWA
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,YEWA,3,1,S,100,,1,,9/1/2016,,,,YEWA
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,WWCR,5,1,FO,20,,1,,9/1/2016,,,,WWCR
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,DEJU,5,1,S,150,,1,,9/1/2016,,,,DEJU
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,RCKI,5,1,S,150,,1,,9/1/2016,,,,RCKI
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,LEYE,5,1,C,150,,1,200,9/1/2016,,,,LEYE
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,CORE,5,1,FO,20,,1,,9/1/2016,,,,CORE
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,LISP,8,1,MF,10,,1,,9/1/2016,,,,LISP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,ALFL,8,1,V,30,,1,,9/1/2016,,,,ALFL
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,GRAJ,8,1,C,150,,1,200,9/1/2016,,,,GRAJ
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,WISN,8,1,C,150,,1,200,9/1/2016,,,,WISN
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,ALFL,8,1,S,150,,1,300,9/1/2016,,,,ALFL
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,OSFL,10,1,C,150,,1,200,9/1/2016,,,,OSFL
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,FOSP,10,1,S,80,,1,,9/1/2016,,,,FOSP
30903,6/16/2016,,2016,13,30903-2016--13,30903-160616--156,156,9,38,BWRobinson,FOSP,10,1,S,30,,1,,9/1/2016,,,,FOSP
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,SWTH,3,1,S,50,,1,,9/1/2016,,,,SWTH
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,SWTH,3,1,S,100,,1,,9/1/2016,,,,SWTH
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,LISP,3,1,S,100,,1,,9/1/2016,,,,LISP
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,LEYE,3,1,C,150,,1,350,9/1/2016,,,,LEYE
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,SPGR,3,1,V,30,,1,,9/1/2016,,,,SPGR
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,CORE,5,1,FO,50,,1,,9/1/2016,,,,CORE
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,RCKI,8,1,S,150,,1,300,9/1/2016,,,,RCKI
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,LISP,8,1,S,150,,1,250,9/1/2016,,,,LISP
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,SPGR,8,1,J,10,,1,,9/1/2016,,,,SPGR
30903,6/16/2016,,2016,9,30903-2016--9,30903-160616--156,156,10,29,BWRobinson,RUBL,10,1,C,150,,1,250,9/1/2016,,,,RUBL
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,BOCH,3,1,S,30,,1,,9/1/2016,,,,BOCH
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,DEJU,3,1,S,30,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,DEJU,3,1,S,50,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,DEJU,3,1,S,80,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,RCKI,3,1,S,50,,1,,9/1/2016,,,,RCKI
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,SWTH,3,1,S,60,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,BOCH,3,1,S,30,,1,,9/1/2016,,,,BOCH
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,PIGR,3,1,S,150,,1,200,9/1/2016,,,,PIGR
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,DEJU,3,1,S,50,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,WWCR,3,1,s,150,,1,250,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,SOSA,5,1,C,70,,1,,9/1/2016,,,,SOSA
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,SWTH,8,1,C,30,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,SWTH,10,1,s,150,,1,300,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,13,33074-2016--13,33074-160618--156,156,4,36,BWRobinson,RCKI,10,1,S,100,,1,,9/1/2016,,,,RCKI
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,WWCR,3,1,s,80,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,DEJU,3,1,s,50,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,SWTH,3,1,S,100,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,RCKI,3,1,s,150,,1,200,9/1/2016,,,,RCKI
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,DEJU,3,1,S,50,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,WWCR,3,1,C,30,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,WWCR,3,1,S,50,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,RCKI,8,1,S,150,,1,250,9/1/2016,,,,RCKI
33074,6/18/2016,,2016,12,33074-2016--12,33074-160618--156,156,5,8,BWRobinson,PIGR,10,1,S,150,,1,200,9/1/2016,,,,PIGR
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,ALFL,3,1,S,150,,1,,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,ALFL,3,1,S,80,,1,,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,WISN,3,1,S,50,,1,,9/1/2016,,,,WISN
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,YEWA,3,1,S,30,,1,,9/1/2016,,,,YEWA
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,LISP,3,1,S,20,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,PIGR,3,1,C,150,,1,,9/1/2016,,,,PIGR
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,BLPW,3,1,S,100,,1,,9/1/2016,,,,BLPW
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,SWTH,3,1,S,150,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,ALFL,5,1,S,150,,1,250,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,LISP,5,1,S,150,,1,250,9/1/2016,,,,LISP
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,WWCR,8,1,S,150,,1,200,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,11,33074-2016--11,33074-160618--156,156,5,40,BWRobinson,WWCR,8,1,S,150,,1,250,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,SWTH,3,1,S,150,,1,300,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,DEJU,3,1,C,20,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,WWCR,3,1,S,50,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,SWTH,3,1,S,150,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,DEJU,3,1,S,150,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,SWTH,3,1,C,100,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,SWTH,3,1,S,150,,1,300,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,GRAJ,3,1,C,150,,1,350,9/1/2016,,,,GRAJ
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,YEWA,5,1,S,150,,1,250,9/1/2016,,,,YEWA
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,CORE,8,1,FO,150,,1,200,9/1/2016,,,,CORE
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,AMRO,8,1,C,100,,1,,9/1/2016,,,,AMRO
33074,6/18/2016,,2016,6,33074-2016--6,33074-160618--156,156,6,8,BWRobinson,WWCR,10,1,S,150,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,YRWA,3,1,S,70,,1,,9/1/2016,,,,YRWA
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,SWTH,3,1,S,150,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,BOCH,3,1,C,100,,1,,9/1/2016,,,,BOCH
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,SWTH,3,1,S,100,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,DEJU,3,1,S,100,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,AMRO,3,1,C,80,,1,,9/1/2016,,,,AMRO
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,DEJU,3,1,S,150,,1,200,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,CORE,3,1,C,100,,1,,9/1/2016,,,,CORE
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,AMRO,8,1,C,20,,1,,9/1/2016,,,,AMRO
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,WWCR,10,1,S,100,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,1,33074-2016--1,33074-160618--156,156,6,34,BWRobinson,YRWA,10,1,V,10,,1,,9/1/2016,,,,YRWA
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,AMRO,3,1,S,100,,1,,9/1/2016,,,,AMRO
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,SWTH,3,1,S,50,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,LEYE,3,1,S,40,,1,,9/1/2016,,,,LEYE
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,GRAJ,3,1,S,150,,1,,9/1/2016,,,,GRAJ
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,LISP,3,1,S,30,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,SOSA,3,1,S,100,,1,,9/1/2016,,,,SOSA
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,RCKI,3,1,S,80,,1,,9/1/2016,,,,RCKI
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,LISP,3,1,S,100,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,SWTH,3,1,S,100,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,SWTH,3,1,S,120,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,WISN,3,1,C,150,,1,200,9/1/2016,,,,WISN
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,YRWA,3,1,S,80,,1,,9/1/2016,,,,YRWA
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,DEJU,8,1,S,150,,1,250,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,2,33074-2016--2,33074-160618--156,156,7,10,BWRobinson,DEJU,10,1,S,150,,1,200,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,LISP,3,1,S,80,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,AMRO,3,1,V,150,,1,,9/1/2016,,,,AMRO
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,LEYE,3,1,F,150,,1,250,9/1/2016,,,,LEYE
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,YRWA,3,1,S,100,,1,,9/1/2016,,,,YRWA
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,SWTH,3,1,S,100,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,SWTH,3,1,S,150,,1,300,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,ALFL,3,1,S,150,,1,250,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,LEYE,3,1,C,150,,1,200,9/1/2016,,,,LEYE
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,DEJU,3,1,S,100,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,SOSA,8,1,C,50,,1,,9/1/2016,,,,SOSA
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,DEJU,8,1,C,20,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,ALFL,10,1,S,150,,1,200,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,3,33074-2016--3,33074-160618--156,156,7,35,BWRobinson,WWCR,10,1,S,150,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,LISP,3,1,S,100,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SWTH,3,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,YRWA,3,1,S,150,,1,,9/1/2016,,,,YRWA
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,CORE,3,1,C,100,,1,,9/1/2016,,,,CORE
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SWTH,3,1,S,150,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,LISP,3,1,C,30,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,WISN,3,1,C,150,,1,,9/1/2016,,,,WISN
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,WISN,3,1,C,100,,1,,9/1/2016,,,,WISN
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,DEJU,3,1,S,150,,1,200,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,LISP,3,1,S,150,,1,200,9/1/2016,,,,LISP
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,LISP,3,1,S,70,,1,,9/1/2016,,,,LISP
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SAVS,5,1,S,50,,1,,9/1/2016,,,,SAVS
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SAVS,5,1,C,30,,1,,9/1/2016,,,,SAVS
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,DEJU,5,1,S,150,,1,250,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,WISN,5,1,C,60,,1,,9/1/2016,,,,WISN
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SWTH,8,1,S,150,,1,300,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SWTH,8,1,S,150,,1,200,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,DEJU,10,1,S,100,,1,,9/1/2016,,,,DEJU
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,ALFL,10,1,S,150,,1,300,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,SWTH,10,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,7,33074-2016--7,33074-160618--156,156,8,5,BWRobinson,BEKI,10,1,S,150,,1,200,9/1/2016,,,,BEKI
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,NOPI,3,1,F,70,,1,,9/1/2016,,,,NOPI
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,ALFL,3,1,S,100,,1,,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,BUFF,3,1,FO,20,,1,,9/1/2016,,,,BUFF
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,WISN,3,1,F,100,,1,,9/1/2016,,,,WISN
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,SWTH,3,1,S,50,,1,,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,LISP,3,1,S,150,,1,300,9/1/2016,,,,LISP
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,ALFL,3,1,S,150,,1,,9/1/2016,,,,ALFL
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,BOCH,3,1,C,100,,1,,9/1/2016,,,,BOCH
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,LISP,3,1,S,150,,1,250,9/1/2016,,,,LISP
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,WWCR,5,1,FO,10,,1,,9/1/2016,,,,WWCR
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,SWTH,5,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,SWTH,8,1,S,150,,1,250,9/1/2016,,,,SWTH
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,BOGU,8,1,C,150,,1,200,9/1/2016,,,,BOGU
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,GRAJ,10,1,C,150,,1,250,9/1/2016,,,,GRAJ
33074,6/18/2016,,2016,8,33074-2016--8,33074-160618--156,156,8,34,BWRobinson,LEYE,10,1,C,150,,1,400,9/1/2016,,,,LEYE
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,RCKI,3,1,S,150,,1,200,9/1/2016,,,,RCKI
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,RCKI,3,1,S,150,,1,,9/1/2016,,,,RCKI
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,DEJU,3,1,S,150,,1,,9/1/2016,,,,DEJU
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,DEJU,3,1,S,150,,1,,9/1/2016,,,,DEJU
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,LISP,3,1,S,150,,1,,9/1/2016,,,,LISP
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,YRWA,3,1,V,10,,1,,9/1/2016,,,,YRWA
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,CORE,3,1,C,100,,1,,9/1/2016,,,,CORE
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,SWTH,3,1,C,50,,1,,9/1/2016,,,,SWTH
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,AMRO,3,1,C,100,,1,,9/1/2016,,,,AMRO
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,DEJU,3,1,S,150,,1,200,9/1/2016,,,,DEJU
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,SWTH,5,1,S,150,,1,,9/1/2016,,,,SWTH
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,CORE,5,1,FO,30,,1,,9/1/2016,,,,CORE
33074,6/19/2016,,2016,18,33074-2016--18,33074-160619--156,156,4,58,BWRobinson,WWCR,5,1,S,80,,1,,9/1/2016,,,,WWCR
