Block_No,Date,Rep,Year,Point,Blockyrreppt,Blockdaterepobs,ObsNo,Hr,Min,FMLast,Species,Period,No_gt_1,Behav,Dist,Identity,Total_10,Exact_distance,MODIFIED,Access BlockYrRepPtID,Access Observer Code,Comments,New species codes
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,OCWA,3,1,S,40,,,40,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,BLPW,3,1,S,20,,,20,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,SWTH,3,1,S,100,,,100,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,LISP,3,1,S,70,,,70,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,SCJU,5,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,SWTH,8,1,S,70,,,70,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,SWTH,8,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,LISP,10,1,S,60,,,60,,,,,
32597,6/17/2017,,2017,22,,,,3,57,ZMPohlen,BLPW,10,1,S,90,,,90,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,GRAJ,3,2,C,100,,,100,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,SCJU,3,1,S,60,,,60,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,CORE,3,1,C,40,,,40,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,SWTH,3,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,WWCR,8,1,FO,40,,,40,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,SWTH,8,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,WISN,8,1,FD,150,,,150,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,SCJU,8,1,S,150,,,150,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,SWTH,10,1,S,150,,,150,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,AMRO,10,1,S,150,,,150,,,,,
32597,6/17/2017,,2017,16,,,,4,51,ZMPohlen,MYWA,10,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,LISP,3,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,SWTH,3,1,S,80,,,80,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,SWTH,3,1,S,151,,,200,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,SWTH,3,1,S,40,,,40,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,SCJU,3,1,S,100,,,100,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,AMRO,5,1,S,125,,,125,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,CORE,5,1,C,70,,,70,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,WCSP,5,1,S,150,,,150,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,ATTW,5,1,S,70,,,70,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,MYWA,8,1,S,10,,,10,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,LEYE,8,1,FD,151,,,200,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,SCJU,8,1,S,80,,,80,,,,,
32597,6/17/2017,,2017,11,,,,5,30,ZMPohlen,ATTW,10,1,C,10,,,10,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,SCJU,3,1,C,30,,,30,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,AMRO,3,1,S,150,,,150,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,MYWA,3,1,S,40,,,40,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,SCJU,3,1,S,80,,,80,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,SCJU,3,1,S,50,,,50,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,SCJU,3,1,S,50,,,50,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,GRAJ,5,2,C,80,,,80,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,MYWA,5,1,S,151,,,200,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,LEYE,8,1,FD,150,,,150,,,,,
32597,6/17/2017,,2017,17,,,,6,20,ZMPohlen,WISN,8,1,FD,100,,,100,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,ALFL,3,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,LISP,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,WCSP,3,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,WCSP,3,1,S,50,,,50,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,LISP,3,1,S,70,,,70,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,ALFL,3,1,S,80,,,80,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,LISP,3,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,CAGO,3,4,FO,151,,,250,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,ALFL,5,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,SWTH,8,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,ALFL,8,1,S,90,,,90,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,LISP,8,1,S,20,,,20,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,AMRO,8,1,C,30,,,30,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,SWTH,10,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,21,,,,3,46,ZMPohlen,SWTH,10,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,WCSP,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,WCSP,3,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,GWFG,3,1,FO,151,,,250,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,AMRO,3,1,C,70,,,70,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,SWTH,3,1,S,50,,,50,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,CORE,3,1,FO,50,,,50,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,LISP,3,1,S,70,,,70,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,SWTH,3,1,S,40,,,40,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,WCSP,3,1,S,20,,,20,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,SAVS,3,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,WCSP,5,1,S,10,,,10,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,WCSP,8,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,SAVS,8,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,ALFL,8,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,TRES,10,1,FO,40,,,40,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,CORE,10,1,C,60,,,60,,,,,
30664,6/18/2017,,2017,22,,,,4,20,ZMPohlen,LISP,10,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,CAGO,3,2,FO,401,,,>400,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,SAVS,3,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,WCSP,3,1,C,40,,,40,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,WCSP,3,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,SAVS,3,1,C,30,,,30,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,WHIM,3,1,C,401,,,>400,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,WCSP,3,1,S,151,,,300,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,LISP,8,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,CORE,8,1,FO,60,,,60,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,SACR,8,1,C,401,,,>400,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,LESA,10,1,C,151,,,350,,,,,
30664,6/18/2017,,2017,23,,,,4,50,ZMPohlen,LESA,10,1,C,151,,,200,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,WHIM,3,1,C,50,,,50,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,WHIM,3,2,C,20,,,20,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,SAVS,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,WCSP,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,WHIM,3,1,CP,50,,,50,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,LESA,5,1,C,150,,,150,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,WCSP,5,1,S,151,,,350,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,SAVS,8,1,C,90,,,90,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,LESA,8,1,C,125,,,125,,,,,
30664,6/18/2017,,2017,24,,,,5,36,ZMPohlen,RTLO,10,1,FO,401,,,>400,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,ARTE,3,1,C,80,,,80,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,WHIM,3,1,C,50,,,50,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,WCSP,3,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,WHIM,3,1,C,125,,,125,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,SAVS,3,1,S,50,,,50,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,WHIM,3,1,C,100,,,100,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,SACR,3,1,CP,401,,,>400,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,ARTE,5,2,C,151,,,250,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,WCSP,5,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,SAVS,5,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,CORE,8,2,FO,60,,,60,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,LESA,8,1,C,151,,,200,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,RTLO,10,1,FO,401,,,>400,,,,,
30664,6/18/2017,,2017,25,,,,5,30,ZMPohlen,COLO,10,1,S,151,,,350,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,WCSP,3,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,LESA,3,1,C,30,,,30,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SAVS,3,1,C,70,,,70,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SAVS,3,1,S,80,,,80,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,LESA,3,1,C,80,,,80,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,WCSP,3,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SAVS,3,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SAVS,8,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,LESA,3,1,C,125,,,125,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SACR,3,3,CP,401,,,>400,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,WCSP,3,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,WISN,5,1,FD,150,,,150,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,SAVS,8,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,20,,,,6,23,ZMPohlen,CORE,5,1,FD,70,,,70,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,ALFL,3,1,S,401,,,400,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WISN,3,1,FD,125,,,125,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WHIM,3,1,C,151,,,250,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WCSP,3,1,S,70,,,70,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,SAVS,3,1,C,60,,,60,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WCSP,3,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,NOWA,3,1,S,401,,,400,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,SAVS,5,1,S,80,,,80,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,SAVS,5,1,S,90,,,90,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,LESA,5,1,C,151,,,200,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WISN,5,1,C,150,,,150,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,CORE,5,1,FO,80,,,80,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,FOSP,8,1,S,401,,,>400,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,SAVS,8,1,S,151,,,250,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,CORA,10,1,C,401,,,>400,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,LESA,10,1,C,150,,,150,,,,,
30664,6/18/2017,,2017,19,,,,6,56,ZMPohlen,WISN,10,1,FD,100,,,100,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,SACR,3,1,CP,401,,,>400,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,LESA,3,1,C,125,,,125,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,SWTH,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,NOWA,3,1,SP,151,,,200,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,FOSP,3,1,SP,151,,,200,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,WCSP,3,1,S,90,,,90,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,WCSP,3,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,ALFL,5,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,CORA,5,1,CP,151,,,350,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,CORE,5,1,FO,80,,,80,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,SAVS,5,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,GRAJ,8,1,C,151,,,250,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,WISN,8,1,FD,125,,,125,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,LESA,10,1,C,70,,,70,,,,,
30664,6/18/2017,,2017,18,,,,7,24,ZMPohlen,CORE,10,1,FO,50,,,50,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,CORA,3,1,C,151,,,250,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,WISN,3,1,FD,151,,,200,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,SAVS,3,1,S,70,,,70,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,FOSP,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,SWTH,3,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,NOWA,3,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,GRAJ,3,1,C,150,,,150,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,SWTH,3,1,S,150,,,150,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,FOSP,3,1,S,100,,,100,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,WCSP,3,1,S,90,,,90,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,ALFL,5,1,S,151,,,300,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,OCWA,5,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,BANS,5,2,FO,60,,,60,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,WCSP,3,1,C,10,,,10,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,WCSP,3,1,C,30,,,30,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,MYWA,5,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,NOWA,5,1,S,151,,,200,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,WCSP,8,1,S,125,,,125,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,SAVS,8,1,S,50,,,50,,,,,
30664,6/18/2017,,2017,17,,,,7,57,ZMPohlen,CORE,8,1,FO,125,,,125,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,WCSP,3,1,S,151,,,300,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,WCSP,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,SAVS,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,LISP,3,1,S,100,,,100,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,ALFL,3,1,S,100,,,100,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,SWTH,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,ALFL,3,1,S,125,,,125,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,LISP,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,ALFL,3,1,S,151,,,350,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,WCSP,5,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,SWTH,8,1,S,80,,,80,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,SOSA,8,1,FD,151,,,250,,,,,
30664,6/19/2017,,2017,13,,,,3,39,ZMPohlen,SWTH,10,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,ALFL,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,NOWA,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SWTH,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,TRUS,3,1,C,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SAVS,3,1,C,40,,,40,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,GWFG,3,1,C,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SAVS,3,1,S,90,,,90,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SAVS,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,WCSP,3,1,S,151,,,350,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,LISP,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SAVS,5,1,C,50,,,50,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,WCSP,5,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,ALFL,5,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,WHIM,5,1,FD,401,,,>400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,WISN,8,1,FD,150,,,150,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,CORE,8,1,FO,70,,,70,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,SWTH,8,1,S,401,,,400,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,CORE,8,1,FO,60,,,60,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,CORE,10,1,FO,60,,,60,,,,,
30664,6/19/2017,,2017,14,,,,4,18,ZMPohlen,NOWA,10,1,S,401,,,400,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,SAVS,3,1,C,30,,,30,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,LESA,3,1,C,20,,,20,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,LESA,3,1,C,150,,,150,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,SAVS,3,1,S,70,,,70,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WCSP,3,1,S,125,,,125,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,SACR,5,1,C,401,,,>400,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,GWFG,5,1,C,401,,,>400,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,SWTH,5,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WHIM,5,1,FD,401,,,>400,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WISN,8,1,C,150,,,150,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,SAVS,8,1,S,60,,,60,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WCSP,8,1,C,30,,,30,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WISN,8,1,FD,150,,,150,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,LISP,10,1,S,151,,,350,,,,,
30664,6/19/2017,,2017,15,,,,4,47,ZMPohlen,WHIM,10,1,FD,401,,,400,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SAVS,3,1,S,50,,,50,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SAVS,3,1,C,80,,,80,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SAVS,3,1,S,80,,,80,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,WCSP,3,1,S,100,,,100,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,ALFL,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,LISP,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,OSFL,3,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,LISP,3,1,S,125,,,125,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,NOWA,3,1,S,151,,,250,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SWTH,3,1,S,150,,,150,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,WHIM,5,1,FD,401,,,>400,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SAVS,5,1,C,20,,,20,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SAVS,5,1,C,30,,,30,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SACR,8,1,C,70,,,70,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,WISN,8,1,C,100,,,100,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SACR,8,1,C,50,,,50,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,CAGO,8,1,C,401,,,>400,,,,,
30664,6/19/2017,,2017,10,,,,5,21,ZMPohlen,SWTH,10,1,S,151,,,300,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,ALFL,3,1,S,151,,,200,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,SWTH,3,1,S,401,,,>400,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,NOWA,3,1,S,150,,,150,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,SAVS,3,1,S,125,,,125,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,LISP,3,1,S,100,,,100,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,NOWA,3,1,S,70,,,70,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,LISP,3,1,S,70,,,70,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,SAVS,3,1,S,90,,,90,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,WISN,3,1,FD,100,,,100,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,LISP,3,1,S,50,,,50,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,SAVS,3,1,C,20,,,20,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,YEWA,3,1,S,90,,,90,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,SPSA,5,1,C,151,,,200,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,LESA,5,1,C,151,,,300,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,CORE,5,2,FO,40,,,40,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,CORE,5,3,FO,40,,,40,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,BLPW,5,1,S,90,,,90,,,,,
30664,6/19/2017,,2017,9,,,,5,52,ZMPohlen,GRAJ,5,1,C,150,,,150,,,,,
